Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
2648488137,"Aug 24, 2019, 10:33:14 PM",Casual Trail Hill Recovery Hiking Henry Run,Run,,4054,8.26,,,false,,activities/2648488137.gpx,74.84269714355469,,4054.0,2701.0,8263.2001953125,4.5,,75.14771270751953,,82.4000015258789,143.60000610351562,20.200000762939453,-0.055668506771326065,,,,,,,,,771.2218627929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651798546,"Aug 25, 2019, 10:23:22 PM",Short But Nasty Rodlun Tempo,Run,"",2587,7.08,,,false,,activities/2651798546.gpx,74.84269714355469,,2587.0,2005.0,7086.10009765625,4.699999809265137,,101.65116882324219,,116.5,193.89999389648438,15.0,0.0,,,,,,,,,667.236083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668906017,"Aug 31, 2019, 10:35:02 PM",Most Depressing 11.62 Miles of All Time,Run,"",7451,18.71,,,false,,activities/2668906017.gpx,74.84269714355469,,7451.0,5645.0,18710.900390625,4.400000095367432,,118.06221771240234,,79.19999694824219,122.4000015258789,11.600000381469727,-0.0010688956826925278,,,,,,,,,1734.267578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673987370,"Sep 2, 2019, 4:41:22 PM",Classic Up & Over,Run,"",4310,11.11,,,false,,activities/2673987370.gpx,74.84269714355469,,4310.0,3346.0,11118.599609375,4.900000095367432,,140.43618774414062,,75.0999984741211,192.10000610351562,16.200000762939453,-0.0053963628597557545,,,,,,,,,1059.1414794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697811322,"Sep 10, 2019, 11:43:23 PM",Afternoon Run,Run,,857,0.90,,,false,,activities/2697811322.gpx,74.84269714355469,,857.0,653.0,901.0999755859375,4.0,,3.929166555404663,,85.0,92.30000305175781,2.299999952316284,-0.7768283486366272,,,,,,,,,82.486083984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697926073,"Sep 11, 2019, 12:42:54 AM",Afternoon Run,Run,,1262,3.95,,,false,,activities/2697926073.gpx,74.84269714355469,,1262.0,1066.0,3958.199951171875,5.0,,29.682485580444336,,81.80000305175781,94.80000305175781,5.599999904632568,0.13895204663276672,,,,,,,,,367.8309020996094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732225936,"Sep 22, 2019, 8:18:01 PM",Long Long Run,Run,"",6589,20.35,,,false,,activities/2732225936.gpx,74.84269714355469,,6589.0,5982.0,20358.30078125,5.199999809265137,,87.62777709960938,,79.5999984741211,139.10000610351562,10.100000381469727,-0.003438401035964489,,,,,,,,,1883.082763671875,,,,,,,,,,,,,,,,0.0,,,20477.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747538233,"Sep 28, 2019, 7:57:37 PM",Recovery Run,Run,,3527,10.36,,,false,,activities/2747538233.gpx,74.84269714355469,,3527.0,3028.0,10359.0,4.599999904632568,,49.41605758666992,,61.79999923706055,86.19999694824219,10.199999809265137,0.008688096888363361,,,,,,,,,959.8639526367188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786830054,"Oct 13, 2019, 7:24:54 PM",GPS sucks ,Run,,1803,4.03,,,false,,activities/2786830054.gpx,74.84269714355469,,1803.0,1546.0,4033.89990234375,4.599999904632568,,30.6733341217041,,83.4000015258789,117.0999984741211,32.900001525878906,-0.03470586612820625,,,,,,,,,379.4451904296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801515290,"Oct 19, 2019, 7:26:35 PM",Lunch Run,Run,,2859,8.69,,,false,,activities/2801515290.gpx,74.84269714355469,,2859.0,2426.0,8689.599609375,6.5,,61.302120208740234,,77.4000015258789,121.0,23.299999237060547,-0.0069048055447638035,,,,,,,,,811.563720703125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804543135,"Oct 20, 2019, 7:22:43 PM",Lunch Run,Run,,2156,6.63,,,false,,activities/2804543135.gpx,74.84269714355469,,2156.0,1883.0,6635.39990234375,5.599999904632568,,22.603809356689453,,78.4000015258789,120.0,6.400000095367432,-0.5124031901359558,,,,,,,,,610.4061889648438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819229226,"Oct 26, 2019, 8:24:30 PM",Pre Passionate Badminton Sesh,Run,,1434,4.65,,,false,,activities/2819229226.gpx,74.84269714355469,,1434.0,1377.0,4653.39990234375,4.599999904632568,,126.38919067382812,,66.69999694824219,181.10000610351562,25.799999237060547,-0.0021489663049578667,,,,,,,,,470.15228271484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844165932,"Nov 5, 2019, 11:32:56 PM",Nice & Chilly 4.5,Run,"",2225,7.30,,,false,,activities/2844165932.gpx,74.84269714355469,,2225.0,2092.0,7302.2998046875,5.400000095367432,,82.51106262207031,,83.0,119.4000015258789,10.300000190734863,-0.0013694314984604716,,,,,,,,,685.2781982421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
